datahora,uf_nome,municipio_nome,longitude,latitude,co_ppb,no2_ppb,o3_ppb,pm25_ugm3,so2_ugm3,precipitacao_mmdia,temperatura_c,umidade_relativa_percentual,vento_direcao_grau,vento_velocidade_ms,RiscoFogoMedia
2017-07-08 18:00:00,MATO GROSSO,SANTA CARMEM,-55.2788,-11.9746,88.1,0.0,22.1,0.0,0.2,,31.9,78,86,2.0,1.0
2017-07-08 18:00:00,MATO GROSSO,SANTA CRUZ DO XINGU,-52.3919,-10.1525,103.7,0.2,25.7,1.3,0.3,,32.9,76,107,3.0,0.9740740740740741
2017-07-08 18:00:00,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,-56.0765,-15.8645,94.5,0.4,27.0,0.0,0.4,,32.4,79,10,2.5,1.0
2017-07-08 18:00:00,MATO GROSSO,SAPEZAL,-58.8146,-13.548,94.0,0.1,20.6,0.8,0.1,,29.7,81,55,2.5,1.0
2017-07-08 18:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,124.2,0.3,28.2,2.2,0.3,,32.0,79,82,2.1,1.0
2017-07-08 18:00:00,MATO GROSSO,TESOURO,-53.5531,-16.0802,80.2,0.1,28.4,0.0,0.1,,29.4,80,46,3.6,1.0
2017-07-08 18:00:00,MATO GROSSO,UNIÃO DO SUL,-54.3696,-11.5309,88.6,0.1,22.0,0.8,0.2,,32.3,77,98,2.2,0.94
2017-07-08 18:00:00,MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,-59.9504,-15.0068,96.3,0.1,24.7,0.2,0.1,,30.2,85,15,1.0,1.0
2017-07-08 18:00:00,MATO GROSSO,VÁRZEA GRANDE,-56.1322,-15.6458,94.8,0.3,26.6,0.0,0.4,,32.4,79,16,2.5,-999.0
2017-07-08 18:00:00,MATO GROSSO,ÁGUA BOA,-52.1618,-14.0523,82.7,0.1,24.2,0.0,0.1,,31.3,77,72,3.6,0.9
2017-07-09 00:00:00,MATO GROSSO,ALTA FLORESTA,-56.084,-9.8715,100.5,0.4,12.6,5.0,0.3,0.0,25.4,87,153,2.5,1.0
2017-07-09 00:00:00,MATO GROSSO,ALTO ARAGUAIA,-53.2169,-17.3157,90.8,1.0,15.0,2.4,0.3,0.0,19.8,89,77,2.1,0.9
2017-07-09 00:00:00,MATO GROSSO,BOM JESUS DO ARAGUAIA,-51.5057,-12.1729,94.8,0.5,13.7,5.7,0.2,0.0,24.3,84,108,2.3,0.9
2017-07-09 00:00:00,MATO GROSSO,CLÁUDIA,-54.8763,-11.5057,165.0,0.9,9.3,10.9,0.6,0.0,23.3,88,139,1.9,1.0
2017-07-09 00:00:00,MATO GROSSO,CONFRESA,-51.5699,-10.6437,93.9,0.4,11.8,7.1,0.2,0.0,24.8,85,117,2.1,0.9
2017-07-09 00:00:00,MATO GROSSO,CÁCERES,-57.6853,-16.0659,117.1,0.6,5.8,3.7,0.3,0.0,23.4,93,128,1.9,0.9142857142857144
2017-07-09 00:00:00,MATO GROSSO,DIAMANTINO,-56.4364,-14.4036,620.4,4.7,2.4,13.5,2.7,0.0,22.1,89,130,2.0,1.0
2017-07-09 00:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,158.4,0.7,8.3,4.5,0.5,0.0,22.8,88,135,2.1,1.0
2017-07-09 00:00:00,MATO GROSSO,ITANHANGÁ,-56.6418,-12.2323,127.2,0.3,3.2,5.4,0.1,0.0,21.8,91,144,1.9,1.0
2017-07-09 00:00:00,MATO GROSSO,ITAÚBA,-55.2485,-11.008,610.3,6.6,10.8,18.1,3.3,0.0,24.0,88,145,2.2,1.0
2017-07-09 00:00:00,MATO GROSSO,ITIQUIRA,-54.1447,-17.2033,98.3,1.3,10.0,2.4,0.3,0.0,21.3,88,76,1.9,0.9
2017-07-09 00:00:00,MATO GROSSO,MARCELÂNDIA,-54.5202,-11.0794,151.4,0.7,9.5,20.8,0.6,0.0,24.1,87,136,2.1,1.0
2017-07-09 00:00:00,MATO GROSSO,MATUPÁ,-54.9346,-10.1683,93.0,0.5,12.7,7.2,0.2,0.0,24.9,87,141,2.4,1.0
2017-07-09 00:00:00,MATO GROSSO,NOVA BANDEIRANTES,-57.814,-9.8494,116.3,0.1,9.8,4.9,0.2,0.0,24.9,88,142,2.3,1.0
2017-07-09 00:00:00,MATO GROSSO,NOVA CANAÃ DO NORTE,-55.7092,-10.6368,111.9,0.6,10.3,10.3,0.4,0.0,24.3,88,150,2.4,1.0
2017-07-09 00:00:00,MATO GROSSO,NOVA MUTUM,-56.0849,-13.8255,165.4,1.7,2.2,5.3,0.4,0.0,21.9,90,130,2.4,1.0
2017-07-09 00:00:00,MATO GROSSO,NOVA SANTA HELENA,-55.1781,-10.8497,812.6,7.3,9.2,23.1,4.9,0.0,24.2,87,144,2.2,1.0
2017-07-09 00:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,111.4,0.6,8.4,5.1,0.3,0.0,22.9,87,130,2.2,1.0
2017-07-09 00:00:00,MATO GROSSO,NOVA XAVANTINA,-52.352,-14.6794,88.2,0.6,10.9,3.4,0.2,0.0,21.4,87,122,2.4,1.0
2017-07-09 00:00:00,MATO GROSSO,PARANATINGA,-54.0524,-14.4265,141.3,1.9,8.7,3.4,0.4,0.0,20.1,90,100,3.0,1.0
2017-07-09 00:00:00,MATO GROSSO,PEIXOTO DE AZEVEDO,-54.992,-10.2429,97.0,0.6,12.3,9.6,0.3,0.0,24.8,87,143,2.4,0.95
2017-07-09 00:00:00,MATO GROSSO,PORTO DOS GAÚCHOS,-57.4132,-11.533,227.7,0.4,9.1,11.2,0.5,0.0,23.3,89,143,1.8,1.0
2017-07-09 00:00:00,MATO GROSSO,POXORÉU,-54.3925,-15.8291,113.6,2.5,5.1,5.2,0.7,0.0,21.7,87,85,2.4,0.9
2017-07-09 00:00:00,MATO GROSSO,PRIMAVERA DO LESTE,-54.2994,-15.5614,104.0,2.0,8.4,3.8,0.4,0.0,21.4,88,84,2.3,-999.0
2017-07-09 00:00:00,MATO GROSSO,SANTA CRUZ DO XINGU,-52.3919,-10.1525,360.6,3.9,12.8,15.3,2.0,0.0,25.0,85,121,2.0,0.9400000000000001
2017-07-09 00:00:00,MATO GROSSO,SANTA TEREZINHA,-50.514,-10.4704,85.5,0.3,14.6,4.8,0.2,0.0,24.8,86,123,2.2,0.96
2017-07-09 00:00:00,MATO GROSSO,SANTO AFONSO,-57.0005,-14.4947,137.3,1.8,3.5,5.3,0.6,0.0,22.7,89,130,2.1,1.0
2017-07-09 00:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,264.1,4.5,12.9,20.0,1.2,0.0,24.9,84,116,2.5,0.9
2017-07-09 00:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,409.3,2.8,4.2,17.4,1.4,0.0,23.3,89,143,1.9,1.0
2017-07-09 00:00:00,MATO GROSSO,UNIÃO DO SUL,-54.3696,-11.5309,157.1,0.6,8.5,12.1,0.5,0.0,23.8,87,136,2.0,0.9199999999999999
2017-07-09 00:00:00,MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,-59.9504,-15.0068,143.0,0.7,2.5,6.4,0.1,0.0,22.5,97,123,1.7,1.0
2017-07-09 00:00:00,MATO GROSSO,ÁGUA BOA,-52.1618,-14.0523,99.1,1.1,8.7,3.2,0.2,0.0,22.1,86,119,2.4,1.0
2017-07-09 06:00:00,MATO GROSSO,ALTA FLORESTA,-56.084,-9.8715,130.3,0.4,13.8,7.1,0.5,,22.8,89,134,2.0,1.0
2017-07-09 06:00:00,MATO GROSSO,BOM JESUS DO ARAGUAIA,-51.5057,-12.1729,127.5,0.7,14.7,8.6,0.4,,21.5,87,108,2.6,0.9
2017-07-09 06:00:00,MATO GROSSO,CLÁUDIA,-54.8763,-11.5057,132.4,0.3,12.2,8.9,0.4,,20.5,91,108,1.9,1.0
2017-07-09 06:00:00,MATO GROSSO,COLNIZA,-59.2197,-9.4561,132.6,0.1,10.2,4.9,0.2,,20.7,95,190,1.9,1.0
2017-07-09 06:00:00,MATO GROSSO,COMODORO,-59.7869,-13.6581,152.8,1.7,2.2,7.2,0.2,,17.6,96,77,1.6,0.9
2017-07-09 06:00:00,MATO GROSSO,CONFRESA,-51.5699,-10.6437,138.5,0.6,14.5,10.2,0.4,,21.7,88,123,2.2,0.975
2017-07-09 06:00:00,MATO GROSSO,CÁCERES,-57.6853,-16.0659,201.7,2.1,1.1,7.1,0.7,,19.5,98,102,2.0,0.9333333333333333
2017-07-09 06:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,132.4,0.2,12.0,7.5,0.4,,20.4,91,106,2.0,1.0
2017-07-09 06:00:00,MATO GROSSO,ITANHANGÁ,-56.6418,-12.2323,107.8,0.2,10.5,4.3,0.2,,19.1,94,119,2.0,1.0
2017-07-09 06:00:00,MATO GROSSO,MARCELÂNDIA,-54.5202,-11.0794,160.3,0.8,12.0,13.4,0.6,,21.5,90,108,1.9,1.0
2017-07-09 06:00:00,MATO GROSSO,NOVA BANDEIRANTES,-57.814,-9.8494,138.0,0.1,14.0,5.2,0.3,,22.2,91,165,1.8,1.0
2017-07-09 06:00:00,MATO GROSSO,NOVA MARINGÁ,-57.0923,-13.0314,116.0,0.3,8.0,4.8,0.2,,19.0,94,118,1.8,1.0
2017-07-09 06:00:00,MATO GROSSO,NOVA MUTUM,-56.0849,-13.8255,129.6,1.1,8.4,5.8,0.3,,19.7,93,85,2.1,1.0
2017-07-09 06:00:00,MATO GROSSO,NOVA SANTA HELENA,-55.1781,-10.8497,174.9,1.1,12.4,14.9,0.7,,21.8,89,114,2.3,1.0
2017-07-09 06:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,136.0,0.5,11.7,8.2,0.4,,21.0,90,103,2.0,0.8538461538461538
2017-07-09 06:00:00,MATO GROSSO,PARANATINGA,-54.0524,-14.4265,101.9,0.7,14.1,3.3,0.2,,17.5,94,103,3.5,1.0
2017-07-09 06:00:00,MATO GROSSO,PEIXOTO DE AZEVEDO,-54.992,-10.2429,137.5,0.7,13.3,8.3,0.5,,22.5,88,116,2.2,1.0
2017-07-09 06:00:00,MATO GROSSO,POCONÉ,-56.623,-16.2634,195.1,2.4,3.0,8.8,0.9,,20.1,95,103,2.2,1.0
2017-07-09 06:00:00,MATO GROSSO,POXORÉU,-54.3925,-15.8291,139.0,3.2,8.9,6.6,0.8,,19.1,92,64,2.0,1.0
2017-07-09 06:00:00,MATO GROSSO,PRIMAVERA DO LESTE,-54.2994,-15.5614,115.0,2.0,12.4,4.3,0.4,,19.0,92,72,2.0,-999.0
2017-07-09 06:00:00,MATO GROSSO,RIBEIRÃO CASCALHEIRA,-51.8244,-12.9367,100.6,0.4,13.5,3.3,0.1,,21.0,87,98,2.3,1.0
2017-07-09 06:00:00,MATO GROSSO,SANTA CRUZ DO XINGU,-52.3919,-10.1525,193.0,1.2,13.9,18.0,0.8,,22.1,89,124,1.8,0.9555555555555555
2017-07-09 06:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,226.8,3.5,14.5,29.9,1.0,,21.8,87,119,3.6,0.9333333333333332
2017-07-09 06:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,191.2,0.6,12.1,14.6,0.7,,20.5,93,132,2.0,1.0
2017-07-09 06:00:00,MATO GROSSO,UNIÃO DO SUL,-54.3696,-11.5309,131.9,0.3,11.8,9.1,0.4,,21.1,90,106,1.9,0.975
2017-07-09 18:00:00,MATO GROSSO,ALTA FLORESTA,-56.084,-9.8715,94.5,0.0,21.6,2.5,0.1,,32.7,76,117,3.4,1.0
2017-07-09 18:00:00,MATO GROSSO,APIACÁS,-57.3949,-9.5678,99.1,0.0,20.3,2.7,0.2,,33.2,76,115,3.2,0.8
2017-07-09 18:00:00,MATO GROSSO,ARIPUANÃ,-59.444,-10.1758,100.6,0.0,19.7,0.4,0.2,,32.7,79,106,2.2,-249.0
2017-07-09 18:00:00,MATO GROSSO,BRASNORTE,-58.005,-12.1227,94.3,0.0,19.1,4.3,0.1,,31.2,80,86,2.3,1.0
2017-07-09 18:00:00,MATO GROSSO,CAMPINÁPOLIS,-52.7971,-14.5404,76.6,0.1,24.6,0.0,0.1,,30.2,79,77,3.6,1.0
2017-07-09 18:00:00,MATO GROSSO,CAMPOS DE JÚLIO,-59.2645,-13.7224,96.0,0.0,21.0,0.8,0.1,,29.6,83,44,2.3,1.0
2017-07-09 18:00:00,MATO GROSSO,CLÁUDIA,-54.8763,-11.5057,84.0,0.0,22.9,1.5,0.1,,31.4,77,98,3.1,1.0
2017-07-09 18:00:00,MATO GROSSO,COMODORO,-59.7869,-13.6581,98.3,0.0,21.2,0.2,0.1,,29.7,83,49,1.6,0.95
2017-07-09 18:00:00,MATO GROSSO,CONFRESA,-51.5699,-10.6437,87.9,0.3,28.4,0.9,0.1,,31.3,76,110,3.5,0.9444444444444444
2017-07-09 18:00:00,MATO GROSSO,DENISE,-57.048,-14.7253,89.1,0.1,21.1,1.4,0.1,,32.2,80,42,2.7,1.0
2017-07-09 18:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,83.5,0.0,22.5,1.4,0.1,,31.4,77,90,3.1,1.0
2017-07-09 18:00:00,MATO GROSSO,GAÚCHA DO NORTE,-53.2544,-13.1814,75.3,0.0,24.0,0.0,0.1,,31.8,77,89,3.1,0.9833333333333334
2017-07-09 18:00:00,MATO GROSSO,JUÍNA,-58.757,-11.4231,98.9,0.0,19.3,3.0,0.2,,31.6,80,93,2.2,1.0
2017-07-09 18:00:00,MATO GROSSO,LUCIARA,-50.668,-11.2234,86.3,0.3,29.9,2.0,0.1,,32.1,75,107,3.8,1.0
2017-07-09 18:00:00,MATO GROSSO,MARCELÂNDIA,-54.5202,-11.0794,85.8,0.1,23.8,1.5,0.1,,31.4,77,102,3.1,1.0
2017-07-09 18:00:00,MATO GROSSO,MATUPÁ,-54.9346,-10.1683,85.8,0.0,23.5,1.1,0.1,,31.7,76,114,3.4,1.0
2017-07-09 18:00:00,MATO GROSSO,NOVA BANDEIRANTES,-57.814,-9.8494,100.9,0.0,19.7,3.1,0.2,,33.2,77,114,3.3,0.9800000000000001
2017-07-09 18:00:00,MATO GROSSO,NOVA CANAÃ DO NORTE,-55.7092,-10.6368,94.0,0.0,22.4,3.1,0.1,,31.9,77,106,3.3,1.0
2017-07-09 18:00:00,MATO GROSSO,NOVA MARINGÁ,-57.0923,-13.0314,89.9,0.0,20.2,3.9,0.1,,30.8,80,75,2.5,1.0
2017-07-09 18:00:00,MATO GROSSO,NOVA MONTE VERDE,-57.4673,-9.9797,100.4,0.0,20.2,3.6,0.2,,33.1,77,112,3.5,1.0
2017-07-09 18:00:00,MATO GROSSO,NOVA MUTUM,-56.0849,-13.8255,84.3,0.0,21.4,1.6,0.1,,31.6,79,61,2.9,1.0
2017-07-09 18:00:00,MATO GROSSO,NOVA NAZARÉ,-51.7999,-13.9898,72.8,0.1,25.8,0.0,0.1,,31.4,77,87,3.3,1.0
2017-07-09 18:00:00,MATO GROSSO,NOVA SANTA HELENA,-55.1781,-10.8497,92.7,0.1,23.5,2.9,0.2,,31.6,77,103,3.2,1.0
2017-07-09 18:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,88.1,0.0,22.8,1.7,0.1,,31.6,77,80,3.0,1.0
2017-07-09 18:00:00,MATO GROSSO,PARANATINGA,-54.0524,-14.4265,77.9,0.0,22.8,0.0,0.1,,30.2,80,69,4.3,1.0
2017-07-09 18:00:00,MATO GROSSO,PEIXOTO DE AZEVEDO,-54.992,-10.2429,87.9,0.0,23.3,1.5,0.1,,31.8,76,112,3.4,1.0
2017-07-09 18:00:00,MATO GROSSO,PONTES E LACERDA,-59.3336,-15.2326,98.3,0.0,20.2,0.0,0.1,,30.2,86,13,1.6,1.0
2017-07-09 18:00:00,MATO GROSSO,POXORÉU,-54.3925,-15.8291,81.5,0.1,24.9,0.0,0.1,,31.0,79,52,3.7,1.0
2017-07-09 18:00:00,MATO GROSSO,RIBEIRÃO CASCALHEIRA,-51.8244,-12.9367,74.3,0.1,25.8,0.0,0.1,,31.6,76,90,3.6,1.0
2017-07-09 18:00:00,MATO GROSSO,SANTA CARMEM,-55.2788,-11.9746,84.5,0.0,22.1,1.9,0.1,,31.4,77,92,3.1,1.0
2017-07-09 18:00:00,MATO GROSSO,SANTA CRUZ DO XINGU,-52.3919,-10.1525,93.7,0.3,28.3,1.3,0.2,,31.4,76,118,3.1,0.9647058823529411
2017-07-09 18:00:00,MATO GROSSO,SANTA TEREZINHA,-50.514,-10.4704,80.7,0.2,27.4,0.4,0.1,,31.8,76,114,3.4,1.0
2017-07-09 18:00:00,MATO GROSSO,SANTO ANTÔNIO DO LEVERGER,-56.0765,-15.8645,89.6,0.2,23.9,0.2,0.4,,32.9,80,28,3.0,1.0
2017-07-09 18:00:00,MATO GROSSO,SORRISO,-55.7234,-12.5445,87.9,0.0,21.6,2.8,0.1,,31.5,78,83,3.0,1.0
2017-07-09 18:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,88.6,0.3,30.9,2.8,0.2,,32.1,75,105,3.9,0.9916666666666667
2017-07-09 18:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,85.0,0.2,27.4,0.4,0.1,,31.4,76,108,3.0,1.0
2017-07-09 18:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,97.6,0.0,20.9,5.2,0.2,,32.0,77,98,3.3,1.0
2017-07-09 18:00:00,MATO GROSSO,TORIXORÉU,-52.5571,-16.2006,78.4,0.2,29.5,0.0,0.2,,29.6,80,54,3.0,1.0
2017-07-09 18:00:00,MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,-59.9504,-15.0068,103.7,0.0,19.9,0.1,0.1,,30.1,86,353,1.3,0.9636363636363636
2017-07-09 18:00:00,MATO GROSSO,VILA RICA,-51.1186,-10.0137,84.3,0.3,27.2,0.0,0.1,,31.0,76,117,3.3,1.0
2017-07-10 00:00:00,MATO GROSSO,ALTA FLORESTA,-56.084,-9.8715,97.8,0.3,13.3,6.3,0.3,0.0,24.3,87,118,2.3,1.0
2017-07-10 00:00:00,MATO GROSSO,CAMPINÁPOLIS,-52.7971,-14.5404,83.3,0.5,11.5,5.0,0.2,0.0,20.6,91,124,2.4,1.0
2017-07-10 00:00:00,MATO GROSSO,CLÁUDIA,-54.8763,-11.5057,107.5,0.3,9.7,6.3,0.3,0.0,22.5,89,112,2.4,1.0
2017-07-10 00:00:00,MATO GROSSO,COMODORO,-59.7869,-13.6581,136.0,0.6,2.9,4.5,0.1,0.0,22.1,94,107,2.3,1.0
2017-07-10 00:00:00,MATO GROSSO,CONFRESA,-51.5699,-10.6437,81.2,0.2,15.9,18.0,0.2,0.0,23.6,86,121,2.1,0.8250000000000001
2017-07-10 00:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,95.6,0.1,8.9,6.4,0.2,0.0,22.1,89,110,2.0,1.0
2017-07-10 00:00:00,MATO GROSSO,MARCELÂNDIA,-54.5202,-11.0794,95.6,0.3,9.7,18.3,0.2,0.0,23.0,88,116,2.2,1.0
2017-07-10 00:00:00,MATO GROSSO,NOVA BANDEIRANTES,-57.814,-9.8494,125.5,0.1,11.7,5.7,0.2,0.0,24.6,87,119,2.5,1.0
2017-07-10 00:00:00,MATO GROSSO,NOVA CANAÃ DO NORTE,-55.7092,-10.6368,104.0,0.4,14.4,43.5,0.3,0.0,23.8,87,112,2.6,1.0
2017-07-10 00:00:00,MATO GROSSO,NOVA MUTUM,-56.0849,-13.8255,96.1,0.6,6.1,10.9,0.2,0.0,22.6,90,99,2.3,1.0
2017-07-10 00:00:00,MATO GROSSO,NOVA UBIRATÃ,-55.2539,-13.0348,88.2,0.3,8.4,5.9,0.1,0.0,22.6,89,106,2.1,0.95
2017-07-10 00:00:00,MATO GROSSO,PORTO DOS GAÚCHOS,-57.4132,-11.533,122.8,0.3,8.9,9.5,0.2,0.0,23.4,88,116,2.2,1.0
2017-07-10 00:00:00,MATO GROSSO,SANTA CRUZ DO XINGU,-52.3919,-10.1525,253.6,2.4,14.2,17.9,1.3,0.0,23.6,87,126,2.0,0.911111111111111
2017-07-10 00:00:00,MATO GROSSO,SÃO FÉLIX DO ARAGUAIA,-50.6667,-11.6171,308.9,5.7,15.9,28.8,1.4,0.0,23.9,85,124,2.3,1.0
2017-07-10 00:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,93.9,0.2,15.3,6.0,0.2,0.0,23.3,87,120,1.9,1.0
2017-07-10 00:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,189.5,1.0,8.2,15.9,0.6,0.0,23.3,88,107,2.2,1.0
2017-07-10 00:00:00,MATO GROSSO,VILA BELA DA SANTÍSSIMA TRINDADE,-59.9504,-15.0068,152.7,0.6,2.5,5.2,0.1,0.0,23.2,98,117,1.8,0.9666666666666666
2017-07-10 00:00:00,MATO GROSSO,VILA RICA,-51.1186,-10.0137,79.8,0.2,16.9,3.0,0.1,0.0,23.1,87,126,2.0,1.0
2017-07-10 06:00:00,MATO GROSSO,ALTA FLORESTA,-56.084,-9.8715,152.1,0.8,13.7,10.5,0.6,,21.2,87,120,2.1,1.0
2017-07-10 06:00:00,MATO GROSSO,ALTO BOA VISTA,-51.3744,-11.6724,138.0,1.1,18.7,13.1,0.4,,20.7,86,114,2.9,0.975
2017-07-10 06:00:00,MATO GROSSO,ARIPUANÃ,-59.444,-10.1758,119.8,0.1,8.4,5.8,0.1,,23.1,90,105,2.0,0.9
2017-07-10 06:00:00,MATO GROSSO,BRASNORTE,-58.005,-12.1227,160.8,0.6,8.2,12.6,0.4,,20.4,91,100,2.0,1.0
2017-07-10 06:00:00,MATO GROSSO,CLÁUDIA,-54.8763,-11.5057,121.6,0.3,13.8,7.1,0.3,,19.3,90,112,1.9,1.0
2017-07-10 06:00:00,MATO GROSSO,COLÍDER,-55.454,-10.8095,355.5,4.3,11.7,44.8,2.1,,20.7,88,116,2.5,0.9
2017-07-10 06:00:00,MATO GROSSO,CONFRESA,-51.5699,-10.6437,188.7,1.5,18.3,19.7,0.9,,20.9,86,122,2.3,1.0
2017-07-10 06:00:00,MATO GROSSO,COTRIGUAÇU,-58.5654,-9.9033,119.3,0.1,10.1,6.5,0.2,,22.9,88,105,2.1,1.0
2017-07-10 06:00:00,MATO GROSSO,CÁCERES,-57.6853,-16.0659,216.3,2.2,0.6,8.9,0.7,,19.8,97,75,2.8,0.9
2017-07-10 06:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,142.9,0.3,13.7,10.0,0.5,,19.2,90,108,2.1,1.0
2017-07-10 06:00:00,MATO GROSSO,ITANHANGÁ,-56.6418,-12.2323,110.1,0.2,12.2,5.4,0.2,,19.4,91,100,2.1,1.0
2017-07-10 06:00:00,MATO GROSSO,LUCAS DO RIO VERDE,-55.9198,-13.0656,106.0,0.3,14.0,4.3,0.2,,20.0,89,93,2.3,1.0
2017-07-10 06:00:00,MATO GROSSO,MARCELÂNDIA,-54.5202,-11.0794,171.3,1.1,14.4,15.8,0.7,,20.1,88,113,2.0,1.0
2017-07-10 06:00:00,MATO GROSSO,MIRASSOL D'OESTE,-58.0951,-15.6759,176.6,2.3,3.9,7.4,1.0,,20.2,95,50,2.3,1.0
2017-07-10 06:00:00,MATO GROSSO,NORTELÂNDIA,-56.8069,-14.4524,274.9,5.2,4.3,22.3,1.3,,19.9,92,57,2.6,0.9500000000000001
2017-07-10 06:00:00,MATO GROSSO,NOVA BANDEIRANTES,-57.814,-9.8494,119.8,0.1,11.0,6.9,0.2,,22.6,87,103,2.1,1.0
2017-07-10 06:00:00,MATO GROSSO,NOVA CANAÃ DO NORTE,-55.7092,-10.6368,325.3,3.6,12.0,39.2,1.9,,20.8,88,116,2.4,1.0
2017-07-10 06:00:00,MATO GROSSO,NOVA MARINGÁ,-57.0923,-13.0314,114.7,0.2,10.5,5.8,0.2,,19.7,91,88,2.4,1.0
2017-07-10 06:00:00,MATO GROSSO,NOVA MUTUM,-56.0849,-13.8255,130.6,1.1,12.6,7.6,0.3,,20.1,90,75,2.3,1.0
2017-07-10 06:00:00,MATO GROSSO,PORTO ALEGRE DO NORTE,-51.6392,-10.8793,197.9,1.7,18.4,21.6,0.9,,21.0,86,120,2.4,1.0
2017-07-10 06:00:00,MATO GROSSO,PORTO DOS GAÚCHOS,-57.4132,-11.533,127.0,0.2,10.2,8.2,0.3,,20.5,90,105,2.2,1.0
2017-07-10 06:00:00,MATO GROSSO,SANTA CRUZ DO XINGU,-52.3919,-10.1525,222.7,1.7,18.0,23.9,1.1,,20.8,87,123,2.0,0.9666666666666667
2017-07-10 06:00:00,MATO GROSSO,SÃO JOSÉ DO XINGU,-52.7357,-10.8041,171.5,0.8,18.5,14.8,0.7,,20.6,87,115,1.9,1.0
2017-07-10 06:00:00,MATO GROSSO,TABAPORÃ,-56.8213,-11.3085,191.2,1.1,11.2,17.7,0.8,,20.6,89,106,2.1,1.0
2017-07-10 06:00:00,MATO GROSSO,TERRA NOVA DO NORTE,-55.1167,-10.5995,207.9,1.8,13.9,21.0,1.0,,20.7,88,115,2.2,1.0
2017-07-10 06:00:00,MATO GROSSO,TORIXORÉU,-52.5571,-16.2006,125.5,2.3,9.0,5.0,0.5,,17.1,91,113,2.4,1.0
2017-07-10 06:00:00,MATO GROSSO,UNIÃO DO SUL,-54.3696,-11.5309,129.8,0.3,14.1,8.8,0.4,,19.6,89,112,1.9,1.0
2017-07-10 18:00:00,MATO GROSSO,ALTO BOA VISTA,-51.3744,-11.6724,82.7,0.2,29.6,0.0,0.1,,31.6,76,98,4.0,0.9550000000000001
2017-07-10 18:00:00,MATO GROSSO,BARÃO DE MELGAÇO,-55.9668,-16.1958,73.0,0.4,28.4,0.0,0.2,,33.1,78,57,2.9,1.0
2017-07-10 18:00:00,MATO GROSSO,BRASNORTE,-58.005,-12.1227,65.1,0.0,23.6,0.2,0.1,,30.7,79,79,2.4,1.0
2017-07-10 18:00:00,MATO GROSSO,CAMPINÁPOLIS,-52.7971,-14.5404,69.4,0.1,27.2,0.0,0.1,,30.0,77,84,3.9,1.0
2017-07-10 18:00:00,MATO GROSSO,CANARANA,-52.2691,-13.5565,81.2,0.2,27.9,1.4,0.2,,31.1,76,90,3.9,0.9333333333333333
2017-07-10 18:00:00,MATO GROSSO,COCALINHO,-51.0002,-14.3903,68.7,0.1,27.0,0.0,0.1,,31.5,76,85,3.2,1.0
2017-07-10 18:00:00,MATO GROSSO,COLÍDER,-55.454,-10.8095,92.7,0.3,29.7,1.7,0.3,,31.4,76,109,2.9,0.9178571428571428
2017-07-10 18:00:00,MATO GROSSO,COMODORO,-59.7869,-13.6581,70.7,0.1,20.8,0.0,0.1,,29.7,82,62,2.3,1.0
2017-07-10 18:00:00,MATO GROSSO,CONFRESA,-51.5699,-10.6437,86.1,0.3,27.6,0.3,0.2,,31.6,76,107,3.5,0.9743589743589743
2017-07-10 18:00:00,MATO GROSSO,COTRIGUAÇU,-58.5654,-9.9033,92.2,0.2,26.9,0.9,0.2,,32.3,78,99,2.6,1.0
2017-07-10 18:00:00,MATO GROSSO,DIAMANTINO,-56.4364,-14.4036,74.3,0.3,28.7,0.0,0.1,,32.1,78,68,3.2,0.95
2017-07-10 18:00:00,MATO GROSSO,FELIZ NATAL,-54.939,-12.3802,81.2,0.2,28.2,0.0,0.2,,31.1,76,97,3.0,1.0
